userName,score,at,EnglishTranslation,BERT_Sentiment
Pengguna Google,1,2025-03-10 07:38:52,"['open', 'application', 'shopee', 'shopee', 'video', 'live', 'bikin', 'disruption', 'manage', 'bad', 'shopee', 'calo', 'value', 'pudent', 'love']",Neutral
Pengguna Google,1,2025-02-24 07:35:53,"['shopee', 'freak', 'account', 'n', 'co', 'kena', 'm', 'pdhl', 'shop', 'day', 'skg', 'chat', 'cs', 'ak', 'sak', 'solusi', 'dah', 'pales', 'pake', 'shop', 'skr', 'skg', 'ske', 's', 'part']",Positive
Pengguna Google,1,2025-02-25 18:09:16,"['dear', 'shopee', 'please', 'affiliator', 'send', 'send', 'send', 'mes', 'compulsion', 'apve', 'commission', 'curir', 'proof', 'send', 'package', 'pod', 'application', 'complication', 'affiliator', 'an', 'an', 'what', 'shopee', 'good', 'affiliator', 'bot']",Positive
Pengguna Google,5,2025-03-16 16:41:46,"['ya', 'ga', 'restrain', 'emang', 'good', 'bngt', 'thx', 'shoppe', 'udh', 'fit', 'vip', 's', 'commended', 'net', 'sali', 'lupe', 'lov', 'dah', 'he']",Positive
Pengguna Google,5,2025-02-27 04:45:52,"['event', 'flashsale', 'application', 'natural', 'lag', 'error', 'checkout', 'income', 'level', 'capacity', 'server', 'load', 'balancing', 'event']",Positive
Pengguna Google,4,2025-02-27 07:02:19,"['si', 'fear', 'klo', 'blnja', 'online', 'gttu', 'krn', 'kh', 'bljam', 'h', 'pang', 'ttung', 'gttu', 'tpp', 'mjk', 'ungh', 'blj', 'n', 'h', 'por', 'h', 'd', 'jng', 'jng', 'mles, 'lbtung', 'd', 'bh', 'bj', 'bs', 'bk', 'k', 'k', 'k', 'mapa', 'mapa', 'epa', 'n', 'n', 'n',",Negative
Pengguna Google,4,2025-03-10 13:35:54,"['hello', 'kak', 'shopee', 'blanja', 'x', 'batal', 'send', 'pay', 'pay', 'hard', 'banget', 'batal']",Negative
Pengguna Google,1,2025-03-03 05:27:32,"['fast', 'process', 'slow', 'order', 'front', 'send', 'order', 'sameday', 'send', 'esok']",Neutral
Pengguna Google,5,2025-03-10 10:02:04,"['application', 'shoppe', 'simple', 'tuk', 'shop', 'good service', 'friendly', 'fast', 'delure', 'ok', 'mogga', 'well', 'jaya', 'haris', 'sweet', 'reg', 'meju', 'tok', 'tom', 'at the front']",Positive
Pengguna Google,5,2025-03-08 11:46:12,"['yes', 'help', 'si', 'in a row', 'shopie', 'home', 'goods', 'ga', 'diff', 'silver', 'there', 'here', 'ry']",Positive
Pengguna Google,5,2025-03-01 05:11:11,"['suka', 'crowd', 'market', 'place', 'shop', 'pas', 'application', 'shoppe', 'shoppe', 'activity', 'home', 'goods', 'gimana', 'mos', 'store', 'thop', 'responsion', 'use', 'use', 'shoppe', 'differment', 'defense', 'ri', 'hope', 'hope', 'block']",Positive
Pengguna Google,4,2025-03-07 10:40:14,"['toko', 'bal', 'bal', 'live', 'jg', 'bal', 'item', 'order', 'batal', 'seller', 'tok', 'shoppy', 'clean', 'continued']",Positive
Pengguna Google,2,2025-03-13 12:06:17,"['apkn', 'mbug', 'message', 'blum', 'sampe', 'tpi', 'tkey', 'message', 'slesai', 'dek', 'pencet', 'status', 'slesai', 'gmn', 'klw', 'bkl', 'bk', 'sampe', 'i']",Positive
Pengguna Google,3,2025-02-22 13:30:11,"['nge', 'bug', 'kill', 'open', 'store', 'open', 'message', 'screen', 'white', 'am', 'show up', 'write', 'jaring', 'good']",Negative
Pengguna Google,5,2025-03-11 16:40:03,"['suka', 'bgt', 'shopee', 'shopee', 'krn', 'it', 'low', 'set', 'kook', 'klo', 'bull', 'online', 'open', 'bull', 'shopee', 'shopee', 'no', 'no', ' Arguing', 'hust']",Negative
Pengguna Google,5,2025-03-12 14:18:33,"['cs', 'nya', 'gimana', 'yes', 's', 'suit', 'nanya', 'package', 'accept', 'application', 'finished', 'hours', 'sore', 'sore', 'match', 'help']",Neutral
Pengguna Google,5,2025-02-22 13:19:11,"['shopee', 'emang', 'adal', 'shoping', 'onlen', 'forbidden', 'shopee', 'goods', 'not', 'attent', 'dude', 'thanks', 'shopee']",Negative
Pengguna Google,1,2025-02-25 13:56:45,"['min', 'shoppe', 'nah', 'ring', 'code', 'jam', 'maxim', 'calom', 'calo', 'deh', 'deh', 'min', 'fiture', 'limit', 'maximum', 'code', 'bikin', 'star', 'zero', 'dah']",Positive
Pengguna Google,1,2025-02-25 06:38:04,"['Loser', 'bright', 'bright', 'shopee', 'spaylater', 'surprise', 'pay', 'times', 'customer', 'sertomer', 'servis', 'ak', 'geh', 'system']",Neutral
Pengguna Google,1,2025-03-06 00:37:52,"['shopee', 'corruption', 'hahah', 'sen', 'eating', 'shopeefood', 'eating', 'wrong', 'not', 'complete', 'aju', 're', 'I guess', 'yes', 'eh', 'ga', 'no problemin', 'minal', 'mic', 'aja', 'corsi']",Negative
Pengguna Google,1,2025-03-12 17:53:52,"['bad', 'class', 'shopee', 'set', 'disabled', 'play', 'video', 'automatic']",Negative
Pengguna Google,5,2025-03-14 05:56:51,"['application', 'her', 'dh', 'good', 'ran', 'klo', 'send', 'send', 'free', 'silver', 'dang', 'jngn', 'pake', 'jasa', 'me', 'send', 'bad', 'klo', 'klo', 'jasa', 'jasa', 'jaja', 'sjany', 'unistal', 'ap', 'k', 'see', 'he' ]",Positive
Pengguna Google,1,2025-03-07 06:30:19,"['shopee', 'disappointed', 'package', 'd', 'd', 'dri', 'dri', 'mrna', 'krna', 'see', 'tus', 'tustus', 'send', 'unt', 'schedul', 'ca', 'luk', 'gi', 'ka', 'khar', 'ga', 'ri', 'thar', 'o', 'main', 'main', 'main', 'sing', 'sah', 'd', 'd', 'rill', 't', 'tah', 'cha', 'k', 'k', 'k', 'k', 'lub', 'a', 'ma', 'ma'",Negative
Pengguna Google,2,2025-03-05 19:05:31,"['update', 'apk', 'again', 'remove', 'data', 'login', 'normal', 'please', 'good']",Neutral
Pengguna Google,5,2025-03-01 10:09:53,"['suka', 'use', 'shopee', 'karna', 'grain', 'disk', 'discount', 'cuman', 'code', 'use', 'paylater', 'huh']",Negative
Pengguna Google,3,2025-03-03 03:01:02,"['application', 'sya', 'update', 'click', 'message', 'finished', 'perfect', 'distinguishable']",Positive
Pengguna Google,5,2025-01-30 12:12:17,"['atur', 'shopee', 'adopt', 'poto', 'resi', 'ulas', 'kena', 'denda', 'conna', 'acute', 'acure', 'phone', 'shopee', 'notification', 'before', 'chat', 'shopee', 'chat', 'sap', 'what', 'up', 'resi', 'ulas', 's', 'ti', 'ti', 'tire', 'till', 'mat', 'dim', 'spe', 'hop', 'hop', 'hopee', 'op', 'op',', 'sa', 'a'))",Positive
Pengguna Google,5,2025-03-07 11:30:43,"['needs', 'nah', 'dak', 'shopee', 'pass', 'times', 'not', 'well', 'yes', 'pay', 'pay', 'so', 'weeks', 'fro', 'puff', 'pay']",Negative
Pengguna Google,2,2025-03-08 10:17:15,"['range', 'restore', 'once', 'stick', 'gaada', 'driver', 'take', 'battlin', 'can', 'wait', 'end', 'end', 'batal', 'system', 'gimana', 'nih']",Positive
Pengguna Google,4,2025-03-09 13:46:08,"['good', 'baharu', 'late', 'update', 'message', 'clear', 'chace', 'good']",Positive
Pengguna Google,1,2025-03-11 06:30:49,"['blanja', 'shoppe', 'send', 'wrong', 'send', 'fail', 'gau', 'status', 'change', 'money, 'back', 'goods', 'stah', 'gain', 'lapor', 'shopee', 'super', 'lay', 'layan', 'money', 'money', 'back, 'back', 'haring', 'shopee']",Negative
Pengguna Google,4,2025-03-16 09:55:50,"['sorry', 'star', 'rangin', 'problem', 'pay', 'loading']",Negative
Pengguna Google,5,2025-03-09 06:46:53,"['good', 'application', 'buja', 'jaja', 'free', 'kir', 'mit', 'free', 'good', 'good', 'benget', 'like']",Positive
Pengguna Google,1,2025-03-11 13:51:57,"['s shopping', 'pake', 'shopeepay', 'mahal', 'buy', 'thing', 'pay', 'cost', 'laying', 'sometimes', 'ga', 'suit', 'laying']",Positive
Pengguna Google,5,2025-03-02 03:21:08,"['online', 'shop', 'simple', 'tuk', 's shopping', 'what', 'tah', 'shop', 'women', 'dsni', 'yes', 'kg', 'wkw', 'eat']",Positive
Pengguna Google,1,2025-03-07 04:37:55,"['bad', 'layan', 'her', 'data', 'her', 'gain', 'good', 'no', 'cult', 'reverse', 'data', 'febuari', 'sampe', 'good', 'reverse', 'uh', 'cs', 'shopee', 'n', 'not', 'connect']",Negative
Pengguna Google,5,2025-03-06 05:12:16,"['coolen', 'pannet', 'application', 'see', 'goods', 'beaut', 'parall', 'sat', 'pause', 'aja', 'home', 'curr']",Positive
Pengguna Google,3,2025-03-10 21:00:52,"['please', 'expedition', 'shopee', 'express', 'good', 'lha', 'management', 'send', 'mit', 'economimous', 'apa', 'bad', 'compassion', 'expediction']",Neutral
Pengguna Google,5,2025-03-01 06:45:06,"['edit', 'ulas', 'heart', 'stupid', 'pup', 'name', 'shopee', 'byak', 'distinguish', 'shopee', 'shopee', 'accept', 'me', 'me', 'call', 'steak', 'shopee', 'good', 'hopee', 'good', 'good', 'good']",Negative
Pengguna Google,5,2025-03-14 22:22:40,"['alhamdullah', 'help', 'emak', 'emak', 'sperti', 'shop', 'take', 'take', 'bocil', 'murceu', 'trus', 'dapet', 'freeong']",Negative
Pengguna Google,3,2025-03-16 05:21:09,"['star', 'problem', 'expedition', 'spx', 'cm', 'ten', 'time']",Positive
Pengguna Google,5,2025-03-16 01:19:14,"['shopee', 'the stuff', 'the', 'the cheap', 'the cheap', 'voucher', 'bull', 'serve', 'shopee', 'good', 'application', 'shoope', 'goat', 'good']",Positive
Pengguna Google,1,2025-03-02 17:54:44,"['pardon', 'times', 'application', 'her', 'click', 'product', 'show up', 'write', 'product', 'available', 'not', 'you', 'supposed']",Negative
Pengguna Google,1,2025-03-03 04:18:34,"['entering', 'apk', 'online', 'shows', 'live', 'vidio', 'pas', 'apk', 'sound', 'sounds', 'steps', 'steps', 'hp', 'restart', 'calo', 'mai', 'olang', 'sound', 'ads', 'adds', 'nya']",Positive
Pengguna Google,4,2025-03-08 06:30:09,"['si', 'oramge', 'clean', 'angel', 'bgt', 'open', 'no', 'update', 'no', 'no', 'scroll', 'kimin', 'update', 'not', 'chock', 'select', 'wide', 'shoppe', 'bikin', 'people', 'sebel']",Negative
Pengguna Google,1,2025-03-13 07:00:33,"['expedition', 'shopee', 'send', 'sent', 'package', 'stop', 'town', 'package', 'pass', 'limit', 'assimated', 'date', 'rim', 'package', 'disappointed']",Negative
Pengguna Google,4,2025-03-10 10:46:24,"['Love', 'star', 'mahal', 'calo', 'down', 'precious', 'yet', 'due', 'dubai', 'yes']",Positive
Pengguna Google,1,2025-03-16 00:14:23,"['plis', 'yes', 'shopee', 'please', 'fixin', 'repair', 'marir', 'sil', 'good', 'yes', 'sampe', 'lo', 'kasen', 'that', 'tr', 'r', 'ka', 'kal', 'jail', 'gil', 'pli', 'pli', 'yes', 'sampesen', ', 'lo', 'ka', 'tsen', 'tuh', 't'",Negative
Pengguna Google,5,2025-03-11 11:51:44,"['good stuff', 'good', 'fast', 'stoy', 'sblm', 'shopee', 'online', 'good', 'thanks', 'shopee', 'moga', 'front', 'consistent']",Positive
Pengguna Google,4,2025-03-10 14:40:02,"['star', 'karna', 'g or', 'calo', 'open', 'shopee', 'reel', 'mulu', 'signal', 'memory', 'full']",Positive
Pengguna Google,5,2025-03-10 06:08:19,"['serve', 'curr', 'n', 'fast', 'send', 'back', 'fund', 'process', 'dgn', 'fast']",Neutral
Pengguna Google,2,2025-03-10 07:14:21,"['calo', 'ramandhan', 'mending', 'shop', 'store', 'neighbor', 'ket', 'jak', 'shopee', 'that', 'sak', 'sampe', 'sampe', 'sya', 'shop', 'ramhan', 'ramdan', 'mudhan', 'repun', 'diction', 'true']",Positive
Pengguna Google,5,2025-03-08 14:35:16,"['good', 'return', 'fast', 'suppose', 'adud', 'sum', 'message', 'please', 'shopee', 'shopee']",Neutral
Pengguna Google,1,2025-03-03 12:07:00,"['dah', 'cleans', 'ga', 'shop', 'gw', 'mending', 'move', 'hoppaedi', 'back', 'end', 'absort', 'lulu', 'sold', 'sold', 'tipu']",Positive
Pengguna Google,1,2025-02-28 11:05:58,"['males', 'banget', 'shopee', 'indah', 'niat', 'hell', 'sell', 'inition', 'forumir ', 'forturi ',' 'send', 'instan', 'on', 'install', 'formu', 'send', 'people', 'people', 'bull', 'tu', 'ju', 'pe', 'pe', 'pet', 'instan', 'inst', 'd', 'test', 'invat', 'in', 'injasa', 'in', 'sal', 'sin', 'st', 'sal', 'st', 'st', 'stale', 's",Negative
Pengguna Google,5,2025-02-27 13:16:49,"['application', 'shop', 'line', 'like', 'help', 'active', 'fitur', 'spay', 'later', 'mimin', 'fiture', 'fiture', 'accept', 'love']",Positive
Pengguna Google,1,2025-02-28 01:42:11,"['males', 'a', 'shop', 'batal', 'dlu', 'enk', 'jak', 'shop', 'online', 'boot', 'batal', 'jdi', 'mls', 'sometimes', 'road', 'batal']",Positive
Pengguna Google,5,2025-03-15 02:12:24,"['shopee', 'store', 'line', 'ckup', 'use', 'use', 'like', 'shop', 'ol', 'sy', 'like', 'diskon', 'freet', 'loser']",Negative
Pengguna Google,2,2025-03-14 16:39:43,"['tuh', 'package', 'interrupted', 'home', 'cantum', 'rule', 'curr', 'number', 'calling', 'waiter', 'waiter', 'bir', 'package', 'charity', 'person', 'dak', 'dak', 'un', 'r', 'un', 'capeh', 'loh', 'last', 'last', 'wait', 'after', 'fault', 'pack', 'pack', 'pack', 'tone', 'not', 'tire', 'n', 'tire', 'tire', 'un', 'unt', 'un', 'r', 'r', 'un', 'r',",Negative
Pengguna Google,4,2025-03-02 18:47:02,"['here', 'shoppe', 'lot', 'conex', 'ring', 'please', 'good']",Positive
Pengguna Google,4,2025-02-27 03:35:51,"['product', 'her', 'complete', 'send', 'please', 'fast', 'promo', 'yes', 'mksh']",Positive
Pengguna Google,2,2025-03-07 23:46:35,"['unk', 'shopee', 'shopee', 'satisfied', 'freet', 'syg', 'send', 'sgt', 'slow', 'not', 'attent', 'dgn', 'send', 'send', 'pdhl', 'elect', 'express', 'ja', 'slow']",Positive
Pengguna Google,3,2025-03-13 14:08:59,"['open', 'application', 'online', 'shows', 'videos', 'personal', 'ga', 'moga', 'evaluate']",Positive
Pengguna Google,5,2025-02-22 22:45:58,"['apk', 'easy', 'no', 'ribet', 'fitur', 'help', 'need', 'alive', 'jdi', 'practical']",Positive
Pengguna Google,1,2025-02-25 11:23:33,"['pucek', 'flash', 'sale', 'd', 'batlin', 'shopee', 'calo', 'dapt', 'flash', 'salle', 'trs', 'n', 'd', 'send', 'send', 'sm', 'send', 'short', 'sp', 'limit', 'limit', 'for sale, 'd', 'd', 'batlin']",Positive
Pengguna Google,4,2025-03-09 10:44:19,"['uninstall', 'passes', 'install', 're', 'income', 'email', 'number', 'password', 'internet', 'surf', 'ram', 'longar', 'there', 'solution']",Negative
Pengguna Google,1,2025-03-16 16:24:53,"['open', 'application', 'direct', 'entering', 'vidio', 'in', 'page', 'dot', 'displore', 'bikin', 'grid', 'cuota', 'data', 'bad']",Negative
Pengguna Google,5,2025-03-13 14:04:01,"['suka', 'pannet', 'use', 'shopee', 'promo', 's', 'discount', 'worth', 'ye', 'unable', 'shopee']",Negative
Pengguna Google,3,2025-03-13 23:59:26,"['apk', 'shopee', 'help', 'easy', 'dural', 'consumer', 'consumer', 'apk', 'shopee', 'loss', 'sometimes', 'curs', 'males', 'search', 'not', 'taka', 'address', 'ogah', 'ogah', 'ogah']",Negative
Pengguna Google,1,2025-03-10 06:53:27,"['process', 're', 'goods', 'status', 'suitable', 'goods', 'grab', 'money', 're', 're', 're', 're', 're', 'loss', 'money', 'goods', 'bull', 'jg', 'lose']",Negative
Pengguna Google,5,2025-02-25 07:39:01,"['shoope', 'shoping', 'easy', 'help', 'gk', 'muter', 'sari', 'stay', 'click', 'application', 'shopee', 'hr', 'goods', 'direct', 's between', 'k', 'mh', 'thanks', 'shopee']",Positive
Pengguna Google,1,2025-03-10 08:02:50,"['button', 'message', 'accept', 'set', 'buy', 'shopee', 'pay', 'code', 'message', 'message', 'accept']",Negative
Pengguna Google,3,2025-03-04 13:43:25,"['suka', 'bgt', 'apk', 'oren', 'fiture', 'ga', 'pake', 'Sometimes', 'gada', 'fiture']",Neutral
Pengguna Google,1,2025-02-24 00:45:35,"['here', 'there', 'nada', 'shopee', 'vc', 'disk', 'nak', 'process', 'batal', 'system', 'bikin', 'disappointed', 'doin']",Negative
Pengguna Google,1,2025-02-06 01:36:01,"['checkout', 'dowload', 'fits', 'dinks', 'fits', 'percentage', ' downloads', '', 'disappointed']",Negative
Pengguna Google,1,2025-03-05 01:38:56,"['jlek', 'bgt', 'skrg', 'shoppe', 'bull', 'd', 'batlin', 'system', 'trus', 'trus', 'detect', 'plang', 'curg', 'jz', 'gk', 'nup', 'vocher', 'p', 'msing', 'd', 'usein', 'bad', 'bgt', 'pgt', 'seak', 'ptung', 'k', 'sk', 'rg', 'th', 'hhh', 'h', 'twab', 'twab', 'b', 'b', 'btc', 'btc', 'b', 'b",Negative
Pengguna Google,5,2025-01-01 10:05:45,"['application', 'shop', 'online', 'ribet', 'kece', 'buffer', 'hard', 'updete', 'information', 'goods']",Positive
Pengguna Google,4,2025-02-28 01:31:35,"['lelet', 'panet', 'quote', 'full', 'neting', 'good', 'application', 'udah', 'update', 'gmn', 'shop', 'klo', 'gin']",Positive
Pengguna Google,5,2025-03-09 07:30:06,"['anti', 'ribet', 'home', 'checkout', 'goods', 'udh', 'steak', 'squeak', 'gda', 'goodjob', 'hadeuuh', 'mending', 'shopee', 'choose', 'good']",Positive
Pengguna Google,4,2025-02-23 04:37:57,"['good', 'challenged', 'shopee', 'bikin', 'life', 'my', 'challenged', 'she', 'gong', 'open', 'direct', 'deh', 'deh', 'update', 'good', 'good'",Neutral
Pengguna Google,3,2025-03-11 11:56:29,"['hello', 'shopee', 'calo', 'open', 'shopee', 'tyangin', 'live', 'help', 'p', 'neleg', 'please', 'back', 'inside', 'only', 'live', 'please', 'accept', 'love']",Positive
Pengguna Google,3,2025-03-09 14:17:50,"['skrg', 'la', 'a', 'pake', 'jaring', 'what', 'loading', 'picture', 'suprise']",Neutral
Pengguna Google,1,2025-03-02 02:58:40,"['package', 'ku', 'no', 'sympe', 'februari', 'udah', 'sympe', 'krg', 'tgl', 'mare', 'dc', 'bad']",Negative
Pengguna Google,3,2025-02-26 10:12:11,"['process', 'cair', 'borrow', 'klo', 'pay', 'limit', 'ajh', 'udh', 'lunas', 'pass', 'pinjem', 'process']",Neutral
Pengguna Google,5,2025-03-05 05:00:12,"['please', 'seller', 'sexile', 'stupid', 'tupid', 'external', 'tb', 'real', 'copy', 'flashdisk', 'gb', 'pack', 'hdd', 'external', 'external', 'gb']",Negative
Pengguna Google,1,2025-03-14 21:00:56,"['advertising', 'production', 'thumbnail', 'laptop', 'good', 'price', 'low', 'click', 'rotten']",Negative
Pengguna Google,1,2025-03-01 12:03:26,"['Provent', 'buy', 'token', 'electric', 'app', 'good', 'hours', 'hours', 'hours', 'night', 'disappointed']",Negative
Pengguna Google,5,2025-03-07 10:29:02,"['ga', 'width', 'si', 'alesan', 'especially', 'and', 'specially', 'mnran', 'shopee', 'us', 'bgt', 'gen', 'z', 'btuh', 'price', 'murce', 'murce']",Neutral
Pengguna Google,5,2025-02-27 12:23:17,"['so', 'far', 'satisfaction', 'goods', 'order', 'exact', 'send', 'shopee', 'conspans', 'papans', 'packing', 'safe', 'safe', 'shopee']",Positive
Pengguna Google,2,2025-02-28 10:42:40,"['here', 'shopee', 'freak', 'account', 'gx', 'use', 'shop', 'm', 'center', 'help', 'help', 'finished', 'obstructed']",Negative
Pengguna Google,5,2025-03-07 22:35:14,"['apl', 'shopee', 'd', 'update', 'pay', 'shopeepay', 'nak', 'yes', 'muter', 'aja', 'kak', 'tlong', 'solution']",Positive
Pengguna Google,5,2025-03-04 10:25:01,"['level', 'proper', 'free', 'free', 'cut', 'kg', 'successed']",Positive
Pengguna Google,5,2025-02-24 09:07:23,"['thanks', 'diskon', 'promo', 'freet', 'loose', 'hope', 'mog', 'safe', 'aweth', 'awet', 'years']",Positive
Pengguna Google,3,2025-02-24 07:21:55,"['please', 'shopee', 'love', 'tara', 'currir', 'no', 'ep', 'tap', 'ga', 'package', 'new night', 'tomorrow', 'ga', 'tara', 'thar', 'tah', 'tung', 'tung', 'ga', 'dung', 'banget', 'pant', 'bangt', 'pant', 'pant', 'pack', 'pack', 'wait', 'wait', 'wait', 'wait', 'good news, 'solution', 'min', 'hop'",Negative
Pengguna Google,5,2025-03-05 10:35:24,"['shopee', 'fast', 'response', 'receiver', 'in comparison', 'open', 'alam', 'moga', 'shopee', 'layer', 'good', 'yes']",Positive
Pengguna Google,1,2025-02-27 10:22:29,"['shopee', 'vidio', 'grid', 'ga', 'match', 'my', 'interest', 'tab', 'flashsale', 'flashsale', 'pass', 'replace', 'shopee', 'live', 'vidio', 'ga', 'send', 'tap', 'tep', 'live', 'noh', 'pil', 'ga', 'pall', 'r'",Negative
Pengguna Google,5,2025-03-14 06:01:02,"['application', 'help', 'buy', 'goods', 'need', 'levels', 'address', 'address', 'wide', ' village', 's']",Positive
Pengguna Google,1,2025-02-28 23:42:38,"['shopee', 'sad', 'calo', 'checkout', 'batal', 'automatic', 'g or', 'alas']",Negative
Pengguna Google,1,2025-03-11 02:48:36,"['slow', 'tallize', 'belet', 'wait', 'x', 'hours', 'ga', 'backs', 'backs', 'backs', 'sampe', 'mpepe', 'kes', 'ga', 'in order', 'hands', 'ga', 'compension', 'bonds', 'loss', 'los', 'sil', 'slow', 'pay', 'pay', 'pay', 'pay', 'realt', 'reg', 'd', 'dada', 'moga', 'times', 'times', 'hop', 'op', 'az'",Negative
Pengguna Google,1,2025-03-10 20:09:45,"['Sell', 'shopee', 'bad', 'bgt', 'send', 'message', 'office', 'input', 'kitu', 'kena', 'plagrant', 'bad', 'bgt', 'system', 'shopee']",Negative
Pengguna Google,5,2025-03-15 07:14:03,"['shopee', 'shopee', 'happy', 'goods', 'pardon', 'tp', 'goods', 'not', 'necessary', 'loh']",Negative
Pengguna Google,5,2025-03-02 11:12:02,"['ken', 'nanya', 'shopee', 'month', 'update', 'times', 'ya', 'rich', 'banget', 'notive', 'update', 'han', 'blm', 'update', 'h', 'krng', 'notif', 'sul', 'update', 'lg']",Positive
Pengguna Google,1,2025-03-03 18:20:14,"['alam', 'bad', 'shopee', 'goods', 'nah', 'pas', 'pas', 'cs', 'nak', 'sell', 'alas', 'goods', 'expense', 'remove', 'mage', 'application', 'shopee']",Negative
Pengguna Google,5,2025-03-10 04:44:00,"['application', 'good', 'please', 'package', 'between', 'curr', 'cantum', 'number', 'curr']",Positive
Pengguna Google,5,2025-02-23 05:45:23,"['application', 'good', 'shop', 'no', 'tole', 'message', 'good', 'd', 'send']",Neutral
Pengguna Google,5,2025-02-28 11:42:51,"['satisfactory', 'shoppe', 'code', 'check', 'develop', 'shope', 'spet', 'price', 'low', 'quality', 'good']",Positive
Pengguna Google,5,2025-02-24 10:26:18,"['good', 'safe', 'suit', 'dgn', 'need', 'setiyap', 'thing', 'disappointed', 'kook', 'y', 'top', 'shopee']",Positive
Pengguna Google,5,2025-03-14 07:30:38,"['application', 'her', 'easy', 'need', 'shop', 'buy', 'eat', 'easy', 'use', 'promoy', 'good', 'job']",Positive
Pengguna Google,1,2025-03-03 03:36:24,"['day', 'shopee', 'plant', 'game', 'shopee', 'eror', 'gk', 'chat', 'chat', 'gg', 'dung', 'udh', 'nwait', 'minute', 'return', 'time', 'please', 'cs', 'shope']",Negative
Pengguna Google,5,2025-03-16 12:38:32,"['s shopping', 'outside', 'home', 'shopee', 'good', 'muga', 'jd', 'good']",Positive
Pengguna Google,1,2025-03-12 20:38:39,"['send', 'send', 'spx', 'super', 'overload', 'pet', 'let', 'send', 'send', 'kalong', 'titak', 'chosen', 'jnt']",Positive
Pengguna Google,1,2025-03-03 16:21:11,"['lot', 'many', 'fitur', 'usage', 'advert', 'disrupt', 'where']",Neutral
Pengguna Google,1,2025-03-07 02:33:48,"['here', 'ko', 'bad', 'yah', 'sunk', 'status', 'message', 'message', 'tp', 'dana', 'hold', 'ampe', 'mw', 'gmn', 'sold', 'mw', 'mterin', 'modal', 'moudal', 'hauuh']",Negative
Pengguna Google,1,2025-03-03 04:01:25,"['use', 'shopee', 'paylater', 'pay', 'pass', 'date', 'fall', 'thopo', 'tgl', ' fall', 'temo', 'tlpn', 'no', 'tlpn', 'tapt', 'taik', 'shopee', 'paylater']",Negative
Pengguna Google,5,2025-03-05 05:26:28,"['shopee', 'the', 'best', 'shop', 'easy', 'goods', 'quality', 'price', 'best', 'cuan']",Positive
Pengguna Google,1,2025-03-12 19:45:08,"['please', 'shopee', 'kish', 'tah', 'account', 'mi', 'dimna', 'don', 'do', 'nuh', 'fitnah', 'orng', 'wrong', 'gun', 'vcher', 'provein', 'j', 'dl', 'enter', 'akal', 'disault']",Negative
Pengguna Google,2,2025-02-21 21:28:31,"['kak', 'shoppe', 'knap', 'yes', 'income', 'surven', 'check', 'neting', 'jaring', 'jam', 'plis', 'kak', 'review', 'tah', 'calo', 'money', 'et', 'salarin']",Negative
Pengguna Google,5,2025-02-25 03:49:23,"['shopee', 'satisfaction', 'buy', 'grain', 'goods', 'loss', 'grain', 'accept', 'love', 'shopee']",Positive
Pengguna Google,5,2025-02-24 10:50:35,"['God's', 'like', 'dgn', 'blanja', 'online', 'krna', 'fear', 'good', 'don't', 'att', 'tpu', 'tp', 'sype', 'shoope', 'wope', 'woke', 'miss', 'gat', 't', 't', 'hoope']",Positive
Pengguna Google,5,2025-03-14 03:12:25,"['application', 's', 'udh', 'good', 'banget', 'plusin', 'fit', 'gera', 'car', 'motor', 'horurir']",Neutral
Pengguna Google,5,2025-02-23 00:34:46,"['shop', 'online', 'shop', 'need', 'live', 'eaten', 'shopee', 'moga', 'voucher', 'free']",Positive
Pengguna Google,4,2025-03-02 05:37:42,"['suka', 'banget', 'shop', 'karna', 'game', 'dapet', 'voucher', 'nog', 'please', 'mimin', 'adain', 'game', 'dapet', 'voucher']",Positive
Pengguna Google,1,2025-03-16 15:27:29,"['males', 'banget', 'shopee', 'notive', 'entering', 'application', 'shopee', 'g or', 'open', 'product', 'bikin', 'ep', 'mace', 'bad']",Negative
Pengguna Google,3,2025-03-15 00:43:28,"['check', 'out', 'no', 'show', 'write', 'blockir', 'account', 'shopee', 'take', 'take', 'promo', 'press', 'okay', 'okay', 'not', 'check', 'out']",Negative
Pengguna Google,1,2025-03-13 03:33:27,"['suka', 'spx', 'sold', 'repon', 'spx', 'bad', 'send', 'send', 'remodify', 'change', 'serve', 'bad']",Negative
Pengguna Google,1,2025-03-12 04:40:36,"['send', 'finished', 'packs', 'expers', 'send', 'slow', 'weeks', 'j', 't', 'dll', 'bikin', 'kesel', 'shop', 'shoope']",Positive
Pengguna Google,1,2025-03-13 10:11:55,"['Surely', 'disappointed', 'goods', 'not', 'jamin', 'currir', 'send', 'send', 'had', 'report', 'tp', 'don', 'help', 'finished', 'bolk', 'machine', 'no', 'sept', 'hand', 'hand', 'gag', 'star', 'star', 'klo', 'star', 'zero', 'sy', 'k', 'sh', 'star', 'zero', 'zero']",Negative
Pengguna Google,1,2025-02-22 10:42:53,"['apk', 'bug', 'check', 'out', 'can', 'transaction', 'slow', 'pay', 'shopee', 'paylater', 'activated', 'aja', 'bomb', 'make', 'mage', 'ever']",Negative
Pengguna Google,5,2025-02-28 05:08:13,"['good', 'neh', 'apk', 'match', 'cam', 'moles', 'males', 'pake', 'apk', 'aja']",Positive
